"imageID","category.Cat1.213","category.Cat10.213","category.Cat11.213","category.Cat12.213","category.Cat13.213","category.Cat14.213","category.Cat2.213","category.Cat3.213","category.Cat4.213","category.Cat5.213","category.Cat6.213","category.Cat7.213","category.Cat8.213","category.Cat9.213","max"
52,0.0349581339860693,0.0131499731671862,0.0108683200354685,0.0894830080040801,0.075710116331528,0.131739866303279,0.0300521741472856,0.140569880635275,0.0549374029258555,0.202379224860346,0.149861808793982,0.0116703003533268,0.0320226519499347,0.0225971385063849,0.202379224860346
55,0.024165143202481,0.014413085035783,0.0107709295935673,0.0485618165089624,0.0641890488754281,0.015336141746224,0.0631886023119899,0.454536690675441,0.0435507548097228,0.11760908105048,0.0156964362996219,0.00860070746632857,0.102175452033029,0.0172061103909401,0.454536690675441
57,0.0327629083562802,0.0487846766718514,0.0197277229361759,0.0841380317679942,0.017733526576505,0.027737136900166,0.048906913016966,0.263910181237042,0.0592645971346462,0.0198743172362045,0.216321595886669,0.0508159008787797,0.0226140275514801,0.0874084638492395,0.263910181237042
59,0.0194336144994435,0.00670679755676914,0.00671466159533115,0.0323787239947197,0.0154405073472272,0.0257475203795026,0.0275893674280671,0.0679488185333215,0.057004663566792,0.603141706551793,0.00769001835482694,0.00872065053405379,0.0637810930223166,0.0577018566358358,0.603141706551793
63,0.019211178615475,0.0041008523419181,0.00318582105765831,0.7097318687639,0.0108025329633806,0.0798245117889598,0.00721649309758402,0.0331405598789411,0.0156243134428863,0.0414189560437924,0.0166575085012909,0.00427452280283829,0.0354278086892396,0.0193830720121358,0.7097318687639
65,0.023023859349735,0.00623926373385783,0.00415065264993412,0.359928277916333,0.00926033222853937,0.0213536136576288,0.0071304687239753,0.135069436582271,0.146530777269453,0.114340749721448,0.0297235293300528,0.00685928546767288,0.108214905718785,0.0281748476503148,0.359928277916333
68,0.0189976875114947,0.00531996034501832,0.00325097715865902,0.627084041257531,0.00699178714880381,0.0800591621427685,0.0121921656744781,0.0278682202086494,0.00382410360910077,0.0210068525812667,0.0194743007331899,0.00385697666596062,0.00846311054027503,0.161610654422804,0.627084041257531
69,0.0606445334551489,0.0116844949407476,0.011923513472198,0.0495116294996981,0.0385850750030302,0.0370056221884607,0.153393742721855,0.104112934943122,0.0532694666305164,0.285735686615529,0.0339474633154574,0.013276613997626,0.0961908154965727,0.0507184077200377,0.285735686615529
80,0.0404430002554377,0.0144371254527322,0.0256900350880683,0.0167846296209824,0.213811444452228,0.0227053558532572,0.14472389927645,0.209481938523305,0.0163604980538251,0.0903658907103168,0.0351765395637411,0.0155304277075891,0.131171462076243,0.0233177533658247,0.213811444452228
82,0.0380225455905217,0.0109196527931739,0.0167484233794079,0.016682508904373,0.230831079736449,0.0454156468438256,0.330018948063632,0.132408840229306,0.00996807671970145,0.071110452210269,0.0238422878135648,0.00983033560905911,0.0213613190310797,0.0428398830756356,0.330018948063632
92,0.436393782704373,0.0291199236304417,0.0420510076300041,0.0185633210002126,0.039764071717833,0.0254305696968286,0.0183528863718364,0.139880490168185,0.0275058102523017,0.0744139608607806,0.0286157680504095,0.0145766308554064,0.0913274739718589,0.0140043030895288,0.436393782704373
95,0.0304363145997468,0.183777443087947,0.0589622832943285,0.011942723028867,0.068042981411755,0.0173860888123773,0.054954620911985,0.033220270979976,0.0435556385686022,0.0371514813718711,0.0362827430336949,0.126761407188092,0.283125970438234,0.0144000332725233,0.283125970438234
98,0.0635315056600369,0.0196904060462214,0.0131324977941632,0.186323324830823,0.035875016870086,0.106293396166077,0.0359071244960104,0.0972675889443247,0.0268296755053914,0.0220629880248396,0.0899513846859395,0.0225400387764822,0.0460436939576172,0.234551358241987,0.234551358241987
99,0.0241409478853795,0.00492251037339001,0.00284047225858227,0.603037967242503,0.00570909967897262,0.118719142250963,0.00520440639104289,0.0242515665070276,0.0322575389315687,0.024216319562953,0.119255396567562,0.00493211278323403,0.0192521814401845,0.0112603381266372,0.603037967242503
100,0.0672394522408778,0.00878121732381522,0.00687305677493735,0.535431458688027,0.0631165861899498,0.122247465886085,0.0232353746835468,0.06069495759047,0.00826684833245304,0.0320408727268357,0.0173390746564874,0.0118596960936443,0.0202238443711402,0.0226500944417303,0.535431458688027
106,0.0239793568294692,0.00327127480230077,0.00204035544850923,0.607476768687714,0.00422280642520812,0.0287828192210925,0.00538155890347966,0.0984325171907576,0.0602569744117609,0.0943319824487894,0.0228190924344774,0.00390136337592177,0.0265884330819013,0.0185146967386178,0.607476768687714
107,0.102380779025776,0.0699823045786735,0.0357142383867521,0.0505609348342464,0.0424108297239408,0.0342060267898803,0.0494060981799994,0.1301343157896,0.110842001906202,0.0375711274119032,0.143356354221479,0.0837698363917721,0.0602154294207462,0.0494497233390302,0.143356354221479
113,0.0500641530046642,0.015452793696999,0.0113069584844649,0.0571869447748596,0.0739737366169502,0.0714837744565203,0.0227087610315963,0.150957886415618,0.0361149486960595,0.234945820306597,0.131278316381671,0.0218431693791337,0.106489232318843,0.0161935044360228,0.234945820306597
114,0.0724254549275026,0.0114735306989037,0.00872996181960407,0.0823627423331144,0.0312400778718725,0.0335665348706458,0.0223670563554014,0.074933161285767,0.0789494908311855,0.420491544690811,0.0760156727637878,0.0114194731554758,0.05584590957977,0.0201793888161585,0.420491544690811
115,0.169662745502306,0.0134937958367438,0.0138432466951824,0.0383287981482019,0.0797122265029231,0.234438369240298,0.0526510291019176,0.162806158930461,0.0175034323951639,0.0453686070555829,0.0438181896440096,0.0150367678164109,0.0811123700880327,0.032224263042766,0.234438369240298
118,0.046994478281964,0.0707513681811446,0.0395265905259344,0.017899812990362,0.0286141098836597,0.0601075985042304,0.0182411817326359,0.127454604993898,0.109202530342545,0.100775413783853,0.0851561747192382,0.145256061699522,0.138967727903969,0.0110523464570442,0.145256061699522
123,0.0861822712675403,0.210024422070196,0.12052551069852,0.00690672850364955,0.00967218785689106,0.0135702101631279,0.0170391633818229,0.0506760830111634,0.0291993072008072,0.0255673978855016,0.0512941418731855,0.334711548025583,0.0360616776362553,0.00856935042575663,0.334711548025583
134,0.0136309952082473,0.0100768796821704,0.00513284510718404,0.130556957658071,0.0140405112935373,0.0638042571787583,0.0599548459425161,0.028362547112544,0.0432151968505348,0.0562933747063823,0.0345253188163024,0.00638930029730334,0.0436432078043113,0.490373762342138,0.490373762342138
136,0.044286603080656,0.00540426161137014,0.00992258313724067,0.347270356977449,0.013078728859226,0.117618070590275,0.0432911397894094,0.162363420003853,0.00674269658759518,0.0787177649348582,0.00932188420773791,0.00788534140061702,0.101336686886664,0.0527604619330491,0.347270356977449
137,0.0322302753676904,0.00709910790766844,0.00686905698206732,0.0822412235874753,0.0188760520216349,0.186715214351879,0.0219937883577354,0.221723180061915,0.0525651425607568,0.203411229020878,0.0426408779831865,0.00770693564431262,0.0199553839347941,0.0959725322180061,0.221723180061915
138,0.0502484297573475,0.176254639198556,0.0360719571605086,0.0146102588942177,0.0311919390521783,0.0422291504476657,0.0315768776477508,0.107226962509286,0.0606010094827402,0.0176945520663198,0.138930408701523,0.121360318865613,0.162630069671426,0.00937342654486706,0.176254639198556
146,0.0219326404294287,0.010132158843093,0.00879767415162293,0.113186955445391,0.0794836535411218,0.179522084124716,0.0836318071263032,0.154450307207994,0.0400222766459138,0.0397670034712762,0.0459154494575001,0.0110706704662198,0.079500999632104,0.132586319457316,0.179522084124716
152,0.0415781946323478,0.0117805847687508,0.0109871150159485,0.0632873845769723,0.0205664186723946,0.0367660149439386,0.03213119124517,0.0928191011789896,0.08827157907035,0.478394134853715,0.0331216778683795,0.0119993493951676,0.0411046424493469,0.0371926113285287,0.478394134853715
153,0.0502251338156874,0.0249149751733812,0.0279160727981331,0.0259715728738171,0.189027415059532,0.0314205325029519,0.044283977880642,0.310781711921164,0.0270411747958388,0.112550133139534,0.0551168271077025,0.0231244385143064,0.0562114790794968,0.0214145553378129,0.310781711921164
156,0.0492227955455534,0.0629630755581657,0.0138899418936532,0.0329006627929161,0.0167609765721587,0.027217473073968,0.0252141640276905,0.0786454518980959,0.326956386215065,0.150789786205715,0.0292993554773002,0.0612882956942513,0.112384316156219,0.0124673188892482,0.326956386215065
164,0.0337909106367668,0.00708536728527048,0.0136124681095871,0.0285394653532552,0.0293918329283125,0.0246062477357229,0.0717041016179666,0.108425902763208,0.0935526188388464,0.388662463547337,0.0336213237259775,0.0106136041919808,0.10856505510096,0.0478286381648088,0.388662463547337
165,0.0402899412522538,0.0162671587544866,0.0100868073784184,0.0399478098227512,0.0651342516522866,0.0714454376743546,0.0627066208337861,0.0662770407778156,0.0320580051611667,0.352497960907579,0.1334689171082,0.014305552081338,0.0773921856462456,0.0181223109493181,0.352497960907579
167,0.0136249874485768,0.0120801729119837,0.00976489074894228,0.0175298414433397,0.615691223200865,0.0149732259091211,0.160089506007355,0.0269390793314643,0.00970142923255242,0.0452583819595048,0.0237897945450248,0.00974584379676227,0.029791344021225,0.0110202794432824,0.615691223200865
175,0.0177148660394562,0.0227528834613091,0.0171710438797021,0.0132647605943331,0.211069500708094,0.0136819940598963,0.0728834647388631,0.0786661390350691,0.0139162911941524,0.0539228172193131,0.013657029347581,0.0123395331631171,0.445219364218326,0.0137403123407879,0.445219364218326
181,0.016827499235951,0.00488987952986905,0.00202378072320471,0.749703149950641,0.00560228676989113,0.0216553368677118,0.00506313628075335,0.0371225556374951,0.0391929441151451,0.0310653578178952,0.0164769858520144,0.00381132577672867,0.0495146830962606,0.0170510783464386,0.749703149950641
184,0.0259352038750216,0.0087915553134752,0.00465147668432316,0.522238406036928,0.0151116539036578,0.0908826525199587,0.0232991233443153,0.0440962089174709,0.00749067943322854,0.0999155005827433,0.0122153870611177,0.00595079615125897,0.0187937466163979,0.120627609560103,0.522238406036928
185,0.0249442899332549,0.0133161712879059,0.0202825314079113,0.0414342383956729,0.0938694193295108,0.0478126049954813,0.351737611924534,0.125592594382447,0.0124785875665398,0.100976784180517,0.0318558884162839,0.0128045884578433,0.0427720912808916,0.0801225984412068,0.351737611924534
193,0.0791411897778494,0.0402350915449231,0.0143270302773973,0.0732618742733971,0.0247536184442245,0.0386047373923695,0.0468312821382327,0.130723691842014,0.249654637211794,0.0783963917941126,0.0716616494749811,0.0199092853417192,0.110647840914182,0.0218516795728037,0.249654637211794
194,0.0202533797899666,0.00545410183810396,0.00333516346157611,0.566594468362061,0.0075691717423338,0.0875747798136323,0.0189165112934265,0.0224638342656038,0.00514639890132234,0.0186913336084511,0.0184752301245483,0.00414193573835154,0.0180986062600829,0.20328508480054,0.566594468362061
198,0.0242746525161884,0.0111751273180713,0.0183902905802791,0.0174559870997127,0.0833920006891141,0.0310598994852683,0.165668317638649,0.11269080855026,0.0194765575025836,0.133679963463351,0.0186854194701149,0.0133802265199257,0.285261717501062,0.0654090316654182,0.285261717501062
201,0.0852592061082599,0.010708397756112,0.0079117204570079,0.572009093901391,0.0104267789858213,0.0703685036537864,0.0188117891395864,0.0557423997460352,0.0139349835366839,0.0251163600948476,0.0556317854171726,0.0105019448891732,0.0322529630599878,0.0313240732541351,0.572009093901391
205,0.146564621494225,0.0225012574654623,0.0260585552032401,0.0214573669937535,0.0578545086403375,0.0545346956897996,0.0388269353270873,0.141547086167905,0.0303684355877349,0.0611552049244955,0.325625939158611,0.0206430039946115,0.0335169216140587,0.0193454677386786,0.325625939158611
212,0.0865749101952501,0.00659278925403195,0.00511945322409642,0.660748986519522,0.0189248948089128,0.0439374174243879,0.0153713069210935,0.0457522723710516,0.00640117889998481,0.0234555569828827,0.0183946704382301,0.00963624252111009,0.0465496998110613,0.0125406206283853,0.660748986519522
214,0.0754180556333111,0.0695875885471512,0.0660539198262254,0.0119388134303829,0.0146693710627204,0.0461797913725108,0.0225824823562911,0.0907849331069231,0.0463854289921347,0.248964745094732,0.0468532722661514,0.114745766439841,0.097506997554601,0.0483288343170241,0.248964745094732
218,0.0441182250357369,0.115352434318378,0.0431353459110944,0.00901646143543502,0.0124643151875979,0.0186735900986475,0.0251886290338343,0.0263398480684585,0.044316584562293,0.0151682646715986,0.166836828781401,0.450522314761859,0.0199822250585769,0.00888493307508842,0.450522314761859
220,0.0699663439651791,0.0598969606142444,0.0716497009765431,0.0111139299560323,0.0376004377986332,0.0173114490518984,0.147453947089797,0.12950563541141,0.0399612533200255,0.0890175489422124,0.0373158192183014,0.135611891799216,0.124204282643901,0.0293907992126067,0.147453947089797
222,0.14357833938024,0.0283119079067228,0.046629927135601,0.0103942725860615,0.0382799494388876,0.0197287213305841,0.0695624994978238,0.293131412778844,0.0136735541897628,0.168901831728974,0.0319315577268778,0.0503890974986456,0.0653043064615425,0.0201826223394333,0.293131412778844
229,0.0227444612270606,0.010940262830408,0.0136857307681173,0.0243843996870793,0.0817477569274001,0.0164813510814873,0.113995949195718,0.565123640927887,0.00817951728929034,0.0624685390563766,0.0122379539302088,0.008814802189487,0.0467342971505787,0.0124613377389006,0.565123640927887
246,0.0198295719025692,0.225834127083326,0.115838261428074,0.0112038757139742,0.0633982008732015,0.0159193812371155,0.0226649641157257,0.111595862845525,0.0585602418180382,0.0403310943435338,0.0271895706112474,0.122024162684752,0.156484586521976,0.00912609882094151,0.225834127083326
