"imageID","category.Cat1.280","category.Cat10.280","category.Cat11.280","category.Cat12.280","category.Cat13.280","category.Cat14.280","category.Cat2.280","category.Cat3.280","category.Cat4.280","category.Cat5.280","category.Cat6.280","category.Cat7.280","category.Cat8.280","category.Cat9.280","max"
114,0.18929531017579,0.00793624067746432,0.00620831176134516,0.138776299579712,0.00943657789283121,0.0120636141069178,0.0302763392337354,0.356019370131222,0.0598103484717967,0.111502422213279,0.022544491605756,0.0277592938069713,0.0178816544682232,0.010489725874956,0.356019370131222
115,0.0765396265740962,0.0892856609266342,0.0161953556631979,0.0187877263131196,0.0193769313175508,0.0150759033584629,0.192557146650882,0.0372918402546398,0.0527180429358357,0.0266593785497146,0.0196822611022875,0.017858898107508,0.403209978242854,0.0147612500032166,0.403209978242854
118,0.0965241124584118,0.0310525959198574,0.0112135426060636,0.0227989805881168,0.0296958594145534,0.0652248215282794,0.0429998362977399,0.0378877577024388,0.0130282126823916,0.0375080178842239,0.135221112122903,0.0249601875469638,0.442331790948567,0.0095531722994898,0.442331790948567
123,0.0340125846444112,0.139175056476662,0.158711297802831,0.0062449749104917,0.0286581651813027,0.00894560375886954,0.0655716100666724,0.0144382270835914,0.0322261998681891,0.0168179007290003,0.0369613742057531,0.388047010199383,0.0631922390288565,0.00699775604398605,0.388047010199383
134,0.0239085390628994,0.00401211896217004,0.00292253314611374,0.613767574709182,0.00789954443539895,0.045806042133464,0.0182985964810246,0.0242725015334164,0.00987622630791989,0.170291565224543,0.0159694451025909,0.0221011251002902,0.0205082477785622,0.0203659400224243,0.613767574709182
136,0.0772897413780591,0.0179495241850107,0.00641555528729384,0.212518460371139,0.0131813730044565,0.0127789633283851,0.0217955023599444,0.32167414957298,0.0647940966962903,0.0994864927082554,0.0207497099916568,0.00477934482332462,0.104536231882727,0.0220508544104765,0.32167414957298
137,0.0408802073577495,0.00584245075892055,0.00540552617978062,0.377678180749825,0.013304112317652,0.116114213499868,0.0416292777187076,0.0287625880424883,0.00896870077564531,0.284536719805435,0.0254986170638546,0.0117526594210582,0.0151271329734778,0.0244996133355372,0.377678180749825
138,0.0225922208485216,0.0173770412593468,0.00539582472413887,0.0453595680635825,0.0229917106929812,0.0547187241267467,0.0457681423066938,0.25159731708265,0.0458158519008308,0.0152716647370631,0.176926114369846,0.0145065405881291,0.27576868899147,0.00591059030799979,0.27576868899147
146,0.0101597536955308,0.00494156048373471,0.00568908274787453,0.244921110883181,0.0334490998295508,0.118423634399281,0.0266535767757264,0.0592720158612368,0.00494345600152584,0.033277410379856,0.176553608243079,0.00542229914129787,0.0152768719052597,0.261016519652865,0.261016519652865
152,0.263396255987237,0.0160481977588775,0.00798770420445043,0.122205743533764,0.0111626027229751,0.017010600096066,0.0265392126535018,0.0306589214873458,0.0539912407361133,0.358023660170989,0.0125931033429448,0.0412057241149606,0.0220413992901762,0.0171356339005982,0.358023660170989
153,0.112829228293284,0.0404718995761725,0.195198758336018,0.0130695881695626,0.190823077080477,0.0278859679242244,0.160581284936734,0.0344603862418056,0.0174875525572502,0.0966634776891786,0.0184009604551986,0.0486877094513145,0.0302705977541391,0.0131695115346412,0.195198758336018
156,0.0719711911407665,0.105660123828016,0.0166297266509954,0.0208179070809382,0.188774983412441,0.156657591857518,0.0588072906339669,0.0460654275495384,0.0516815607150565,0.0532417424198992,0.120483665051049,0.0230243200627894,0.0764418341357294,0.00974263546129725,0.188774983412441
164,0.168649292672764,0.0188214015533762,0.00924122879669904,0.0282063754502047,0.00981381664543775,0.0129792125440893,0.0278728985047066,0.0759215201410655,0.243328868529529,0.117218725967351,0.04149222122608,0.203284961939598,0.0222630643876232,0.0209064116414755,0.243328868529529
165,0.175882334747808,0.0182049247413024,0.0179990735657825,0.0165048761057943,0.0707207008534434,0.0330481272816654,0.105061539262854,0.0925893037311262,0.0193950459217457,0.357473237644261,0.0202424823027822,0.015534418530203,0.0423778420279715,0.0149660932832611,0.357473237644261
167,0.0370449237061505,0.02171088368906,0.00969724852543341,0.0430410554050245,0.273207443281527,0.131217744779994,0.150122380499432,0.0842940151096923,0.00903100854072752,0.116583002432034,0.0889350449707719,0.0055979733413204,0.0123472982762794,0.0171699774425522,0.273207443281527
175,0.127105638476955,0.100557668240651,0.126619967135519,0.00738515661564724,0.127928581342739,0.0142847999349597,0.0720249247029655,0.0239721335876737,0.00910147658386872,0.0633155596941069,0.0171435732885061,0.0277617313767479,0.275940635889786,0.00685815312987382,0.275940635889786
181,0.0229342785692795,0.00284728238857072,0.00130188696791032,0.742959652925486,0.00321820499920426,0.042852372060375,0.00431072803335226,0.0489644831323658,0.0250816328209629,0.0142416988158669,0.0417665270613476,0.00167585171357449,0.0441769628370051,0.00366843767469917,0.742959652925486
184,0.0330717323437766,0.00890430645509524,0.00587700095861097,0.200288905728011,0.043505880705884,0.048598792266131,0.0336657021370735,0.0497233730227847,0.0183987617630725,0.0801396189322399,0.172556868404807,0.00633869364635065,0.0709588649269504,0.227971498709213,0.227971498709213
185,0.00856494669443441,0.00793594587796594,0.00299060960308115,0.0511838923879781,0.0955666632954629,0.273407864529363,0.0187510450896972,0.0547322524325974,0.00385340919130011,0.031529691579712,0.232559208372248,0.00241928498076648,0.00581141600756501,0.210693769957829,0.273407864529363
193,0.111545613349803,0.0344894661355125,0.00841724985380138,0.164421456567035,0.0184288871519525,0.0268401484955637,0.0756308971948528,0.391711508113434,0.0388582948680724,0.0243985002623859,0.0414617524198316,0.00826017196421784,0.0424610419880632,0.013075011635474,0.391711508113434
194,0.00550105703607072,0.00269301826293353,0.00203698111277247,0.653367545562012,0.00753726017847891,0.0490126333870012,0.0179817044380692,0.0384916959447939,0.00318556145344737,0.020147611308863,0.0535815862800158,0.0026134569700437,0.0233830255163825,0.120466862549115,0.653367545562012
198,0.0247691930595355,0.139754974550373,0.0156239238256239,0.0209604530977833,0.0623422839774645,0.0277723841381901,0.0492805146652881,0.0431749457273459,0.0526372455750076,0.350936003138343,0.0181538665845817,0.0230128906252512,0.139571391324377,0.0320099297108361,0.350936003138343
201,0.036706807618622,0.024885477205786,0.017640060743568,0.26069237254372,0.0409094084525302,0.0913870079122758,0.0850270926072335,0.0799862260472518,0.0222848623182545,0.0558406138401225,0.0628494575967394,0.0163629014091671,0.0699247356891747,0.135502976015555,0.26069237254372
205,0.0583197278813514,0.0239850553069765,0.007091646522164,0.027876775541727,0.0132220440126097,0.0109070112868053,0.151920698572803,0.38338473806044,0.0549926743758675,0.0158973637507015,0.0428273937152362,0.0160184805654404,0.186080028129787,0.00747636227809139,0.38338473806044
212,0.0255748821818444,0.00361468796697226,0.00195964384109168,0.515050723647626,0.00364242021652544,0.00936443337003989,0.00620925372656823,0.163283426806043,0.0316060588217269,0.19404513093831,0.0123253621443103,0.0131916652767534,0.0165820354974775,0.00355027556471117,0.515050723647626
214,0.0277902263750069,0.0548180889224998,0.0113347521991374,0.00575128374821665,0.0141910368903714,0.00984143415586177,0.0736490799957214,0.019240351378356,0.0823399304822053,0.1060517516695,0.0218992928665286,0.531652828709796,0.0341373970273493,0.00730254557944909,0.531652828709796
218,0.0639052644011496,0.0451852324744866,0.0308220364344004,0.00943362405802859,0.0249473901726478,0.0140743828551208,0.0885312944964108,0.0232298267912949,0.0469011309801988,0.0222199305607687,0.0755177284640929,0.490471188771566,0.0547228678742256,0.0100381016656088,0.490471188771566
220,0.0863183024802842,0.10822701852834,0.0393478294300125,0.00830954010925066,0.225770883895436,0.0232134855628969,0.0833261503613184,0.0348696358922082,0.0274876819150266,0.10211837335701,0.028900615559747,0.0730805605894911,0.150720731782615,0.00830919053636355,0.225770883895436
222,0.0497873258417441,0.0636233419894053,0.0225300618262693,0.0193515689283952,0.0495351998594964,0.0185927911758307,0.218877066141597,0.0777507034770394,0.0214289019191913,0.0548163872494512,0.0381925774325793,0.0377311940116431,0.311765511408101,0.0160173687392567,0.311765511408101
229,0.0695934838741681,0.0269395609473506,0.0133283494345462,0.0175081281534971,0.165584865433081,0.0215912022248094,0.123083501331733,0.348389036086083,0.0180104442054351,0.112224354849522,0.0374122641180077,0.0130019338392162,0.0226482622708537,0.0106846132316971,0.348389036086083
246,0.0202826595146528,0.177257424096877,0.0205892513644762,0.0121815048283499,0.0455210044419255,0.0230639717795795,0.25044279492239,0.0334583219688702,0.0403121226005608,0.026928163457817,0.0203965663491096,0.073579638662975,0.243770261904188,0.0122163141082283,0.25044279492239
