imageID,range0,range1,range2,range3,range4,range5,range6,range7,range8,range9,range10,range11,range12,range13,range14,range15,range16,range17,range18,range19,range20,range21,range22,range23,range24,range25,range26,range27,range28,range29,range30,range31,range32,range33,range34,range35,range36,range37,range38,range39,range40,range41,range42,range43,range44,range45,range46,range47,range48,range49,range50,range51,range52,range53,range54,range55,range56,range57,range58,range59,range60,range61,range62,range63,grayscale,contrast
115,0.2163023679417122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1261384335154827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163776035479528,0,0,0,0,0,0.20216599350597925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29161716955729783,113.98519999999999,188.07799999999997
116,0.209001215373326,0,0,0,0,0.19327015685195378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23273539258851586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23149995413685562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13349328104934874,118.11500000000001,178.95000000000002
117,0.1794389901823282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2510828965822691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362050638517753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1269358529563741,106.4342,179.875
118,0.05255221386800334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1410484544695071,0,0,0,0.21183375104427735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38568086883876357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20888471177944862,146.3134,186.53700000000003
119,0,0,0.09384126984126984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23269444444444445,0,0,0,0,0.1209484126984127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21876984126984128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33374603174603173,140.7944,177.744
12,0.18893065998329156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10289473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09932748538011696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36904761904761907,135.2268,229.77199999999996
120,0.21951835427445185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1757129219019463,0.14200080068982507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18748460211874846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27528332101502834,115.578,175.01699999999997
121,0,0.13901041666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023686755952380952,0,0,0,0,0,0.2874330357142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39200520833333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15786458333333334,138.0112,165.469
122,0.08140376569037656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1167960251046025,0,0,0,0,0.19806171548117155,0,0,0,0,0,0,0,0,0,0.17902510460251045,0,0,0,0,0,0,0,0,0,0,0.42471338912133894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.09560000000002,168.942
123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021691729323308272,0,0.07742272347535506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19611528822055138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525421888053467,158.40619999999998,164.334
124,0,0.19661481253300475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3733140072170393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033128520506953,0,0,0,0,0,0,0.2568374845977821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14010517514522092,139.01639999999998,191.427
125,0,0.14474149659863947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04086848072562358,0,0.10875056689342404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25678231292517006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44885714285714284,134.3738,177.69
126,0.13888238050609183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1532585520149953,0,0,0,0,0.15626640112464854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30406220712277415,141.4776,210.686
127,0,0.16161514195583596,0,0,0,0,0.2387570977917981,0,0,0,0.21782018927444796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2573170347003155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12449053627760252,140.9808,154.07799999999997
128,0.09341846235700985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06092045756850226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12180101090715616,0.3262862463421123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39757382282521947,132.76000000000002,194.98899999999998
129,0.09862468702157183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1443054567052908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30999841270654016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08508532982422005,132.3548,203.57999999999996
13,0.22223357457073933,0,0.0625741450262523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2580729388392224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22079750248332625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23632183908045978,114.32019999999997,200.103
130,0.06817822095599874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1829864982038895,0,0,0,0,0,0.14500323437521506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19214769395928816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41168435250560853,143.88539999999998,164.21
131,0.1848094026137436,0.2720447634571573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21935619167453077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18175717540297598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14203246685159238,120.54639999999998,211.89499999999998
132,0.1374978309908034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1675111342472092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21640927757533693,0,0,0,0,0.28813696570073455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1904447914859159,126.63759999999999,199.58100000000002
133,0.09144542772861357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1633864306784661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26449557522123895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24577581120943953,0,0,0,0,0.2348967551622419,131.9434,216.238
134,0.23168642560758743,0,0,0,0,0.2859662122110255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20256075874333135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20858624777711915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07120035566093658,114.44239999999999,193.411
135,0.20885150247982107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14922007196343479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17332587766216084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2688223281143635,147.71139999999997,198.482
136,0.16740462969640152,0.2605971010312252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21564866229177182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24334751568471913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1130020912958823,120.1668,195.902
137,0.2819318181818182,0,0,0,0.23273200757575757,0.17491714015151516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17551136363636363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13490767045454546,114.0584,194.68
138,0,0.13999415786398875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18952205011605325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19139113890073106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25135987557829254,147.24759999999998,188.64799999999997
139,0.19311701642335766,0.18070988660062565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2901019942648592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23829346976016685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09777763295099061,129.4048,201.09900000000005
14,0.41512211221122114,0,0,0,0,0.20281188118811883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13966336633663368,0.12021452145214521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12218811881188119,137.21699999999998,182.27700000000002
140,0.21642962962962964,0,0,0,0,0.2079851851851852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25286296296296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23018703703703702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09253518518518518,125.0684,206.42799999999997
141,0.1328925925925926,0.1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08149259259259259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1650074074074074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4767074074074074,127.4232,220.103
142,0.14541819180087848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2812170571010249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22743685944363104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15742313323572474,121.63539999999998,172.473
143,0.19278108362041968,0.2516833698715941,0,0,0,0,0.22268243031631693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1829666457876605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14988647040400876,112.12519999999999,218.84199999999998
144,0.18566395239586594,0.24505950516755404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20940729721265267,0.20877309740056374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1510961478233636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.50139999999999,161.21699999999998
145,0.1854609929078014,0.19234485815602836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15858599290780143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2966356382978723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16697251773049646,118.4046,216.17
146,0.19110554628083842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16948803561491374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2197161936560935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12644778334260806,107.42119999999997,200.28799999999998
147,0.29770399305555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24224971064814815,0,0,0,0,0.13317563657407408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1075072337962963,101.8886,201.49
148,0.20889673433362754,0.2696601941747573,0,0,0,0,0.2807149161518094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13732568402471315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10340247131509267,114.01259999999999,204.784
149,0.3530906394675926,0.2846996166087963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16114185474537038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10204626012731481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09902162905092593,109.37039999999998,221.42299999999994
15,0.1188649013324338,0,0,0,0,0,0,0,0,0,0,0.047179822342160005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14463161297576882,0,0,0,0,0.22336537920953506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4659582841401023,140.1552,177.978
150,0.260167675826735,0,0,0,0,0,0.3318677224033535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22778295295761528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049958081043316255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13022356776897998,121.22199999999998,180.61399999999998
151,0.10156684027777778,0,0,0,0,0.15886284722222221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26631510416666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2657421875,0,0,0,0,0.20751302083333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.0608,163.167
152,0.11913106833346115,0,0,0,0,0.2708835033361454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2686402331467137,0,0,0,0,0.24161362067643224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09973157450724748,125.10559999999998,175.20599999999996
153,0.16717239583333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10666458333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12024322916666667,0,0,0,0,0.25364322916666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3522765625,146.575,194.82299999999998
154,0.190193661971831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2094385758998435,0,0,0,0,0.2775391236306729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23093505477308293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09189358372456964,131.5102,186.694
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055672001132984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08272199405183402,0,0.17396969267809093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4777085398668744,152.68760000000003,167.869
156,0,0,0,0,0,0.13063455657492354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22946483180428134,0,0,0,0.30295871559633025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18639908256880733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15054281345565748,155.967,166.762
157,0,0.10909375,0,0,0,0.22455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2977625,0,0,0,0.24956666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11902708333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.24159999999999,150.118
158,0,0.16709013914095583,0,0.2737900786448881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10409860859044162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2633545069570478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19166666666666668,128.07619999999997,176.81799999999998
159,0.18897374471028647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18360010782877603,0,0,0,0,0.3034680684407552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18428929646809897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13966878255208334,113.5634,209.25
16,0.27324088888888887,0,0,0,0,0,0,0,0,0,0.221888,0,0,0,0,0,0,0,0,0,0.26376533333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10874311111111111,0,0,0,0,0.13236266666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.10740000000001,172.291
160,0.18307397959183674,0,0,0,0,0.16240646258503402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20532738095238096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1816454081632653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267546768707483,123.06379999999999,199.91799999999998
161,0.3046608040201005,0.15222361809045226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20717336683417084,0.2164070351758794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11953517587939698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.651,145.281
162,0.2298871794871795,0.23676055226824458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22095147928994083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18394792899408283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12845285996055228,117.056,193.821
163,0.09385438642756681,0,0,0,0,0.15165150316455697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21820334476090014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289664095464135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24662667018284107,133.236,195.90499999999997
164,0.13374609886237793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18283835028021075,0,0,0,0,0.26450552031947383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31614483707506963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10276519346286789,131.78539999999998,159.423
165,0.13300557324840764,0,0,0,0,0.18005971337579618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2631170382165605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18736066878980892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23645700636942676,135.64119999999997,197.64999999999998
166,0.14874853945021832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13226738822950618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1956152758132956,0,0,0,0,0.35648022876821844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16688856773876146,110.48419999999999,201.07599999999996
167,0.2580115006492302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12957521795585233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169432387312187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15148580968280467,137.10319999999996,216.185
168,0.11164461720431228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1274960877184755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18230797688584127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26684017917467795,131.30480000000003,189.619
